...
:30.053 - Report: start date:15-06-2026 19:22:00
16/06/2026 09:11:47.132 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:11:47.159 - GetToken: OK
16/06/2026 09:11:47.239 - ------------------------------------------------
16/06/2026 09:11:47.255 - getSensorReadings:oceamap
16/06/2026 09:11:47.255 - 2
16/06/2026 09:11:47.270 - ------------------------------------------------
16/06/2026 09:11:47.286 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:11:47.286 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:11:47.318 - GetToken: OK
16/06/2026 09:11:47.398 - ------------------------------------------------
16/06/2026 09:11:47.414 - getSensorReadings:oceamap
16/06/2026 09:11:47.414 - 5
16/06/2026 09:11:47.436 - ------------------------------------------------
16/06/2026 09:11:47.444 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:11:47.446 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:11:47.477 - GetToken: OK
16/06/2026 09:11:47.573 - btDrawClick: OUT
16/06/2026 09:12:08.180 - btDrawClick: IN
16/06/2026 09:12:08.195 - ------------------------------------------------
16/06/2026 09:12:08.211 - getSensorReadings:oceamap
16/06/2026 09:12:08.211 - 12
16/06/2026 09:12:08.227 - ------------------------------------------------
16/06/2026 09:12:08.237 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:08.243 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:08.317 - GetToken: OK
16/06/2026 09:12:08.482 - ------------------------------------------------
16/06/2026 09:12:08.482 - getSensorReadings:oceamap
16/06/2026 09:12:08.498 - 13
16/06/2026 09:12:08.514 - ------------------------------------------------
16/06/2026 09:12:08.514 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:08.530 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:08.561 - GetToken: OK
16/06/2026 09:12:08.648 - ------------------------------------------------
16/06/2026 09:12:08.656 - getSensorReadings:oceamap
16/06/2026 09:12:08.656 - 14
16/06/2026 09:12:08.672 - ------------------------------------------------
16/06/2026 09:12:08.672 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:08.688 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:08.719 - GetToken: OK
16/06/2026 09:12:08.799 - ------------------------------------------------
16/06/2026 09:12:08.815 - getSensorReadings:oceamap
16/06/2026 09:12:08.815 - 6
16/06/2026 09:12:08.831 - ------------------------------------------------
16/06/2026 09:12:08.831 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:08.847 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:08.881 - GetToken: OK
16/06/2026 09:12:08.968 - ------------------------------------------------
16/06/2026 09:12:08.974 - getSensorReadings:oceamap
16/06/2026 09:12:08.974 - 10
16/06/2026 09:12:08.990 - ------------------------------------------------
16/06/2026 09:12:08.990 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:09.006 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:09.040 - GetToken: OK
16/06/2026 09:12:09.127 - ------------------------------------------------
16/06/2026 09:12:09.137 - getSensorReadings:oceamap
16/06/2026 09:12:09.137 - 1
16/06/2026 09:12:09.149 - ------------------------------------------------
16/06/2026 09:12:09.149 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:09.165 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:09.200 - GetToken: OK
16/06/2026 09:12:09.276 - ------------------------------------------------
16/06/2026 09:12:09.298 - getSensorReadings:oceamap
16/06/2026 09:12:09.304 - 4
16/06/2026 09:12:09.308 - ------------------------------------------------
16/06/2026 09:12:09.308 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:09.324 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:09.361 - GetToken: OK
16/06/2026 09:12:09.466 - ------------------------------------------------
16/06/2026 09:12:09.466 - getSensorReadings:oceamap
16/06/2026 09:12:09.482 - 2
16/06/2026 09:12:09.482 - ------------------------------------------------
16/06/2026 09:12:09.498 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:09.498 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:09.542 - GetToken: OK
16/06/2026 09:12:09.633 - ------------------------------------------------
16/06/2026 09:12:09.641 - getSensorReadings:oceamap
16/06/2026 09:12:09.641 - 5
16/06/2026 09:12:09.657 - ------------------------------------------------
16/06/2026 09:12:09.657 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:09.673 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:09.704 - GetToken: OK
16/06/2026 09:12:09.803 - btDrawClick: OUT
16/06/2026 09:12:16.950 - btDrawClick: IN
16/06/2026 09:12:16.962 - ------------------------------------------------
16/06/2026 09:12:16.970 - getSensorReadings:oceamap
16/06/2026 09:12:16.970 - 12
16/06/2026 09:12:16.986 - ------------------------------------------------
16/06/2026 09:12:16.996 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.002 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.034 - GetToken: OK
16/06/2026 09:12:17.113 - ------------------------------------------------
16/06/2026 09:12:17.131 - getSensorReadings:oceamap
16/06/2026 09:12:17.131 - 13
16/06/2026 09:12:17.147 - ------------------------------------------------
16/06/2026 09:12:17.147 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.161 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.192 - GetToken: OK
16/06/2026 09:12:17.271 - ------------------------------------------------
16/06/2026 09:12:17.287 - getSensorReadings:oceamap
16/06/2026 09:12:17.299 - 14
16/06/2026 09:12:17.303 - ------------------------------------------------
16/06/2026 09:12:17.303 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.319 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.351 - GetToken: OK
16/06/2026 09:12:17.430 - ------------------------------------------------
16/06/2026 09:12:17.449 - getSensorReadings:oceamap
16/06/2026 09:12:17.449 - 6
16/06/2026 09:12:17.461 - ------------------------------------------------
16/06/2026 09:12:17.461 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.483 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.509 - GetToken: OK
16/06/2026 09:12:17.588 - ------------------------------------------------
16/06/2026 09:12:17.603 - getSensorReadings:oceamap
16/06/2026 09:12:17.603 - 10
16/06/2026 09:12:17.619 - ------------------------------------------------
16/06/2026 09:12:17.635 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.643 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.667 - GetToken: OK
16/06/2026 09:12:17.747 - ------------------------------------------------
16/06/2026 09:12:17.763 - getSensorReadings:oceamap
16/06/2026 09:12:17.763 - 1
16/06/2026 09:12:17.785 - ------------------------------------------------
16/06/2026 09:12:17.794 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.794 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.826 - GetToken: OK
16/06/2026 09:12:17.906 - ------------------------------------------------
16/06/2026 09:12:17.928 - getSensorReadings:oceamap
16/06/2026 09:12:17.928 - 4
16/06/2026 09:12:17.938 - ------------------------------------------------
16/06/2026 09:12:17.953 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:17.953 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:17.985 - GetToken: OK
16/06/2026 09:12:18.064 - ------------------------------------------------
16/06/2026 09:12:18.088 - getSensorReadings:oceamap
16/06/2026 09:12:18.096 - 2
16/06/2026 09:12:18.096 - ------------------------------------------------
16/06/2026 09:12:18.112 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:18.121 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:18.144 - GetToken: OK
16/06/2026 09:12:18.239 - ------------------------------------------------
16/06/2026 09:12:18.249 - getSensorReadings:oceamap
16/06/2026 09:12:18.255 - 5
16/06/2026 09:12:18.266 - ------------------------------------------------
16/06/2026 09:12:18.271 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:12:18.283 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:12:18.303 - GetToken: OK
16/06/2026 09:12:18.398 - btDrawClick: OUT
16/06/2026 09:13:00.940 - btDrawClick: IN
16/06/2026 09:13:00.954 - ------------------------------------------------
16/06/2026 09:13:00.958 - getSensorReadings:oceamap
16/06/2026 09:13:00.958 - 12
16/06/2026 09:13:00.974 - ------------------------------------------------
16/06/2026 09:13:00.989 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:00.989 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:01.084 - GetToken: OK
16/06/2026 09:13:01.306 - ------------------------------------------------
16/06/2026 09:13:01.306 - getSensorReadings:oceamap
16/06/2026 09:13:01.322 - 13
16/06/2026 09:13:01.322 - ------------------------------------------------
16/06/2026 09:13:01.338 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:01.338 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:01.433 - GetToken: OK
16/06/2026 09:13:01.643 - ------------------------------------------------
16/06/2026 09:13:01.649 - getSensorReadings:oceamap
16/06/2026 09:13:01.655 - 14
16/06/2026 09:13:01.671 - ------------------------------------------------
16/06/2026 09:13:01.671 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:01.687 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:01.780 - GetToken: OK
16/06/2026 09:13:01.983 - ------------------------------------------------
16/06/2026 09:13:01.994 - getSensorReadings:oceamap
16/06/2026 09:13:02.004 - 6
16/06/2026 09:13:02.004 - ------------------------------------------------
16/06/2026 09:13:02.020 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:02.035 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:02.099 - GetToken: OK
16/06/2026 09:13:02.273 - ------------------------------------------------
16/06/2026 09:13:02.289 - getSensorReadings:oceamap
16/06/2026 09:13:02.289 - 10
16/06/2026 09:13:02.305 - ------------------------------------------------
16/06/2026 09:13:02.305 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:02.320 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:02.368 - GetToken: OK
16/06/2026 09:13:02.448 - ------------------------------------------------
16/06/2026 09:13:02.464 - getSensorReadings:oceamap
16/06/2026 09:13:02.464 - 1
16/06/2026 09:13:02.479 - ------------------------------------------------
16/06/2026 09:13:02.489 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:02.495 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:02.527 - GetToken: OK
16/06/2026 09:13:02.607 - ------------------------------------------------
16/06/2026 09:13:02.623 - getSensorReadings:oceamap
16/06/2026 09:13:02.623 - 4
16/06/2026 09:13:02.639 - ------------------------------------------------
16/06/2026 09:13:02.639 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:02.655 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:02.687 - GetToken: OK
16/06/2026 09:13:02.766 - ------------------------------------------------
16/06/2026 09:13:02.782 - getSensorReadings:oceamap
16/06/2026 09:13:02.782 - 2
16/06/2026 09:13:02.798 - ------------------------------------------------
16/06/2026 09:13:02.798 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:02.814 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:02.846 - GetToken: OK
16/06/2026 09:13:02.925 - ------------------------------------------------
16/06/2026 09:13:02.941 - getSensorReadings:oceamap
16/06/2026 09:13:02.941 - 5
16/06/2026 09:13:02.957 - ------------------------------------------------
16/06/2026 09:13:02.957 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:02.973 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:03.005 - GetToken: OK
16/06/2026 09:13:03.100 - btDrawClick: OUT
16/06/2026 09:13:24.234 - btDrawClick: IN
16/06/2026 09:13:24.244 - ------------------------------------------------
16/06/2026 09:13:24.254 - getSensorReadings:oceamap
16/06/2026 09:13:24.254 - 12
16/06/2026 09:13:24.270 - ------------------------------------------------
16/06/2026 09:13:24.270 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:24.285 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:24.317 - GetToken: OK
16/06/2026 09:13:24.396 - ------------------------------------------------
16/06/2026 09:13:24.412 - getSensorReadings:oceamap
16/06/2026 09:13:24.425 - 13
16/06/2026 09:13:24.428 - ------------------------------------------------
16/06/2026 09:13:24.428 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:24.449 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:24.475 - GetToken: OK
16/06/2026 09:13:24.554 - ------------------------------------------------
16/06/2026 09:13:24.570 - getSensorReadings:oceamap
16/06/2026 09:13:24.581 - 14
16/06/2026 09:13:24.586 - ------------------------------------------------
16/06/2026 09:13:24.586 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:24.606 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:24.633 - GetToken: OK
16/06/2026 09:13:24.713 - ------------------------------------------------
16/06/2026 09:13:24.729 - getSensorReadings:oceamap
16/06/2026 09:13:24.741 - 6
16/06/2026 09:13:24.745 - ------------------------------------------------
16/06/2026 09:13:24.758 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:24.761 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:24.793 - GetToken: OK
16/06/2026 09:13:24.872 - ------------------------------------------------
16/06/2026 09:13:24.888 - getSensorReadings:oceamap
16/06/2026 09:13:24.902 - 10
16/06/2026 09:13:24.904 - ------------------------------------------------
16/06/2026 09:13:24.919 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:24.920 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:24.952 - GetToken: OK
16/06/2026 09:13:25.031 - ------------------------------------------------
16/06/2026 09:13:25.053 - getSensorReadings:oceamap
16/06/2026 09:13:25.061 - 1
16/06/2026 09:13:25.063 - ------------------------------------------------
16/06/2026 09:13:25.079 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:25.079 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:25.110 - GetToken: OK
16/06/2026 09:13:25.206 - ------------------------------------------------
16/06/2026 09:13:25.215 - getSensorReadings:oceamap
16/06/2026 09:13:25.222 - 4
16/06/2026 09:13:25.222 - ------------------------------------------------
16/06/2026 09:13:25.239 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:25.239 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:25.269 - GetToken: OK
16/06/2026 09:13:25.364 - ------------------------------------------------
16/06/2026 09:13:25.364 - getSensorReadings:oceamap
16/06/2026 09:13:25.382 - 2
16/06/2026 09:13:25.382 - ------------------------------------------------
16/06/2026 09:13:25.400 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:25.400 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:25.428 - GetToken: OK
16/06/2026 09:13:25.523 - ------------------------------------------------
16/06/2026 09:13:25.534 - getSensorReadings:oceamap
16/06/2026 09:13:25.539 - 5
16/06/2026 09:13:25.539 - ------------------------------------------------
16/06/2026 09:13:25.559 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:25.559 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:25.587 - GetToken: OK
16/06/2026 09:13:25.682 - btDrawClick: OUT
16/06/2026 09:13:40.726 - btDrawClick: IN
16/06/2026 09:13:40.742 - ------------------------------------------------
16/06/2026 09:13:40.758 - getSensorReadings:oceamap
16/06/2026 09:13:40.758 - 12
16/06/2026 09:13:40.774 - ------------------------------------------------
16/06/2026 09:13:40.784 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:40.790 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:40.821 - GetToken: OK
16/06/2026 09:13:40.901 - ------------------------------------------------
16/06/2026 09:13:40.917 - getSensorReadings:oceamap
16/06/2026 09:13:40.928 - 13
16/06/2026 09:13:40.933 - ------------------------------------------------
16/06/2026 09:13:40.933 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:40.952 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:40.980 - GetToken: OK
16/06/2026 09:13:41.060 - ------------------------------------------------
16/06/2026 09:13:41.078 - getSensorReadings:oceamap
16/06/2026 09:13:41.078 - 14
16/06/2026 09:13:41.094 - ------------------------------------------------
16/06/2026 09:13:41.094 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:41.108 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:41.139 - GetToken: OK
16/06/2026 09:13:41.218 - ------------------------------------------------
16/06/2026 09:13:41.236 - getSensorReadings:oceamap
16/06/2026 09:13:41.236 - 6
16/06/2026 09:13:41.250 - ------------------------------------------------
16/06/2026 09:13:41.250 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:41.270 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:41.297 - GetToken: OK
16/06/2026 09:13:41.377 - ------------------------------------------------
16/06/2026 09:13:41.393 - getSensorReadings:oceamap
16/06/2026 09:13:41.393 - 10
16/06/2026 09:13:41.409 - ------------------------------------------------
16/06/2026 09:13:41.409 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:41.425 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:41.457 - GetToken: OK
16/06/2026 09:13:41.536 - ------------------------------------------------
16/06/2026 09:13:41.552 - getSensorReadings:oceamap
16/06/2026 09:13:41.552 - 1
16/06/2026 09:13:41.568 - ------------------------------------------------
16/06/2026 09:13:41.568 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:41.584 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:41.616 - GetToken: OK
16/06/2026 09:13:41.696 - ------------------------------------------------
16/06/2026 09:13:41.712 - getSensorReadings:oceamap
16/06/2026 09:13:41.712 - 4
16/06/2026 09:13:41.727 - ------------------------------------------------
16/06/2026 09:13:41.727 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:41.743 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:41.775 - GetToken: OK
16/06/2026 09:13:41.855 - ------------------------------------------------
16/06/2026 09:13:41.871 - getSensorReadings:oceamap
16/06/2026 09:13:41.871 - 2
16/06/2026 09:13:41.893 - ------------------------------------------------
16/06/2026 09:13:41.893 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:41.903 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:41.935 - GetToken: OK
16/06/2026 09:13:42.014 - ------------------------------------------------
16/06/2026 09:13:42.031 - getSensorReadings:oceamap
16/06/2026 09:13:42.031 - 5
16/06/2026 09:13:42.047 - ------------------------------------------------
16/06/2026 09:13:42.060 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:42.063 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:42.094 - GetToken: OK
16/06/2026 09:13:42.189 - btDrawClick: OUT
16/06/2026 09:13:53.926 - btDrawClick: IN
16/06/2026 09:13:53.942 - ------------------------------------------------
16/06/2026 09:13:53.957 - getSensorReadings:oceamap
16/06/2026 09:13:53.968 - 12
16/06/2026 09:13:53.973 - ------------------------------------------------
16/06/2026 09:13:53.985 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:53.990 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.021 - GetToken: OK
16/06/2026 09:13:54.101 - ------------------------------------------------
16/06/2026 09:13:54.121 - getSensorReadings:oceamap
16/06/2026 09:13:54.121 - 13
16/06/2026 09:13:54.137 - ------------------------------------------------
16/06/2026 09:13:54.137 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:54.154 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.180 - GetToken: OK
16/06/2026 09:13:54.259 - ------------------------------------------------
16/06/2026 09:13:54.275 - getSensorReadings:oceamap
16/06/2026 09:13:54.287 - 14
16/06/2026 09:13:54.292 - ------------------------------------------------
16/06/2026 09:13:54.303 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:54.307 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.339 - GetToken: OK
16/06/2026 09:13:54.418 - ------------------------------------------------
16/06/2026 09:13:54.434 - getSensorReadings:oceamap
16/06/2026 09:13:54.443 - 6
16/06/2026 09:13:54.450 - ------------------------------------------------
16/06/2026 09:13:54.450 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:54.468 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.497 - GetToken: OK
16/06/2026 09:13:54.577 - ------------------------------------------------
16/06/2026 09:13:54.595 - getSensorReadings:oceamap
16/06/2026 09:13:54.595 - 10
16/06/2026 09:13:54.609 - ------------------------------------------------
16/06/2026 09:13:54.609 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:54.625 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.656 - GetToken: OK
16/06/2026 09:13:54.736 - ------------------------------------------------
16/06/2026 09:13:54.756 - getSensorReadings:oceamap
16/06/2026 09:13:54.756 - 1
16/06/2026 09:13:54.768 - ------------------------------------------------
16/06/2026 09:13:54.782 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:54.784 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.815 - GetToken: OK
16/06/2026 09:13:54.894 - ------------------------------------------------
16/06/2026 09:13:54.910 - getSensorReadings:oceamap
16/06/2026 09:13:54.910 - 4
16/06/2026 09:13:54.926 - ------------------------------------------------
16/06/2026 09:13:54.926 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:54.942 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:54.974 - GetToken: OK
16/06/2026 09:13:55.054 - ------------------------------------------------
16/06/2026 09:13:55.070 - getSensorReadings:oceamap
16/06/2026 09:13:55.086 - 2
16/06/2026 09:13:55.086 - ------------------------------------------------
16/06/2026 09:13:55.101 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:55.101 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:55.133 - GetToken: OK
16/06/2026 09:13:55.213 - ------------------------------------------------
16/06/2026 09:13:55.229 - getSensorReadings:oceamap
16/06/2026 09:13:55.244 - 5
16/06/2026 09:13:55.244 - ------------------------------------------------
16/06/2026 09:13:55.260 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:13:55.260 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:13:55.292 - GetToken: OK
16/06/2026 09:13:55.395 - btDrawClick: OUT
16/06/2026 09:14:40.984 - btDrawClick: IN
16/06/2026 09:14:41.000 - ------------------------------------------------
16/06/2026 09:14:41.015 - getSensorReadings:oceamap
16/06/2026 09:14:41.015 - 12
16/06/2026 09:14:41.031 - ------------------------------------------------
16/06/2026 09:14:41.031 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:41.049 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:41.110 - GetToken: OK
16/06/2026 09:14:41.302 - ------------------------------------------------
16/06/2026 09:14:41.302 - getSensorReadings:oceamap
16/06/2026 09:14:41.317 - 13
16/06/2026 09:14:41.333 - ------------------------------------------------
16/06/2026 09:14:41.333 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:41.349 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:41.365 - GetToken: OK
16/06/2026 09:14:41.459 - ------------------------------------------------
16/06/2026 09:14:41.459 - getSensorReadings:oceamap
16/06/2026 09:14:41.475 - 14
16/06/2026 09:14:41.490 - ------------------------------------------------
16/06/2026 09:14:41.491 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:41.507 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:41.522 - GetToken: OK
16/06/2026 09:14:41.618 - ------------------------------------------------
16/06/2026 09:14:41.618 - getSensorReadings:oceamap
16/06/2026 09:14:41.640 - 6
16/06/2026 09:14:41.640 - ------------------------------------------------
16/06/2026 09:14:41.657 - GetToken:oceamap/oceaview-client-60003962/Reader2018!/oceaview-central oceaview-webapi
16/06/2026 09:14:41.665 - GetToken:http://app.oceaview.lan/is4/connect/token
16/06/2026 09:14:41.681 - GetToken: OK
16/06/2026 09:14:41.777 - ------------------------------------------------
16/06/2026 09:14:41.777 - getSensorReadings:oceamap
16/06/2026 09:14:41.793 - 10
